74fourdvgcgdgvxqgm4eightqqtmvone,744481,7,1,71
5h58dmvkxbhtninefoureight,558948,5,8,58
8fiveoneseven7,85177,8,7,87
eight145zxgnzczcdkzrffnbfmsztwo,81452,8,2,82
268nine3,26893,2,3,23
6eight3nine86six,6839866,6,6,66
4qhtjbcd9,49,4,9,49
mblblmkhseven3tgdxslcnine,739,7,9,79
fivefivelgghthree5vkkfhjkc,5535,5,5,55
4four5oneseventwosixfivetwo,445172652,4,2,42
6ninenine8,6998,6,8,68
7ldg64five9twoninenine,76459299,7,9,79
3zmzlnninesrfourfivetzxlkcsr8,39458,3,8,38
sgdzmk3lgxjrktsmzkczft,3,3,3,33
64nqhjdjs,64,6,4,64
9sznchv2nineclrfdpxnf378xhkjbbplqdeightwos,92937882,9,2,92
3sskrbzrpfqbbqtjzgcqjhnine3six5,39365,3,5,35
vq95nine7lfiveonethree,9597513,9,3,93
3eight3eightfive4,383854,3,4,34
twoninethreel7sixfour9,2937649,2,9,29
bszxlfz2mtmv,2,2,2,22
1cvhpxjlgjd,1,1,1,11
sixsevenksj77one,67771,6,1,61
qglgjsh3zrsqqh9onehrkjxfsxt3nine,39139,3,9,39
sevenlllqqkk4bxcgjqqllmcml4b3,7443,7,3,73
bppqgfdfpm7753,7753,7,3,73
68frjqbqmmq2fourncksn9,68249,6,9,69
bdz42pjmmnmhkvd,42,4,2,42
6threetone2,6312,6,2,62
8bmmdxf1dbnggxgpvhninezxmlzhvzb,819,8,9,89
48168,48168,4,8,48
gvgkcsvmoneqvlxgzjsixfourshxzls9three,16493,1,3,13
1zrgnghhm,1,1,1,11
klkrldxbjone6eight6sbglhrhlbnbq9dbkl,16869,1,9,19
9threefivetplxdklc2zrnptzrzp2,93522,9,2,92
sndxcznj9ninexttpfzbjcmbslghm83rp,9983,9,3,93
73one8one,73181,7,1,71
3eight8eighttlmpmh9five7,3888957,3,7,37
7vqcddvrgbm5foursix,7546,7,6,76
fivedhzbdsnzd1sv,51,5,1,51
82fgntsxnsix3xdzk,8263,8,3,83
threesix3qblcvkp,363,3,3,33
lfptgxqs2six35,2635,2,5,25
eight33jtzdbstcmstjxtbseven8,83378,8,8,88
seven4five958three9,74595839,7,9,79
3sevenhpvklhxxvx,37,3,7,37
rzsb5eighttwoglqtmf4,5824,5,4,54
seven8fgkp,78,7,8,78
3rjfvpfiveonesfgdbb5,3515,3,5,35
vpkkcrpdthree9threeninesix,39396,3,6,36
3onethreenine7,31397,3,7,37
9sixtwoninetqllkjtmjnine4,962994,9,4,94
2lqsevenx1vsgbmgone,2711,2,1,21
eight2kqsixfzcxvxfourp,8264,8,4,84
gchhhrbxqlfphdjjdfsix4rcpmj,64,6,4,64
4pfrxtgr21,421,4,1,41
7fvndztkj,7,7,7,77
rtwonenine77lsglrqcxhgxrllftvqfvfive44one,219775441,2,1,21
two374343nine,23743439,2,9,29
eightseven7fthree,8773,8,3,83
6lrrphgpnrlvgfqqzxfdxttdbfdfgjpmtztc9,69,6,9,69
61threegscxrcstkclln9,6139,6,9,69
xk2dhkgbtggeightthree,283,2,3,23
5vbbrqfnfp49eightqvn71qpskg,549871,5,1,51
sevenhgd9qxfn8twoeightsevengcqtt,798287,7,7,77
1four17five,14175,1,5,15
5seven5vnsbqpkjzeight7five,575875,5,5,55
62qgxndqlninetmftkhp9,6299,6,9,69
two8threeeightdpzzhhvmr8,28388,2,8,28
kxgmtlzb7gcltm9cxp,79,7,9,79
8454nine,84549,8,9,89
mtqqxgkvfdthree9rpbvl5sfourthreesix,395436,3,6,36
7onenine,719,7,9,79
4fourthree,443,4,3,43
8fvr,8,8,8,88
1fourfhljbffive,145,1,5,15
lqltrsvkjsthjkxph3vrfive3vxvlf,353,3,3,33
xxfoursevenzbthcsdnrvjlnqqhlpbbpj8,478,4,8,48
6gvch2fiveeightsixmtfps,62586,6,6,66
two7rljfhhdlcseventhree9four84,27739484,2,4,24
5lpseven,57,5,7,57
cdmnine1,91,9,1,91
oneeight97mxnine79,1897979,1,9,19
3thzbhxbcbf,3,3,3,33
two41fivefiveseventwo4r,24155724,2,4,24
shlz9,9,9,9,99
xxpgkqf9joneoneseven6,91176,9,6,96
lpqvvzdbx27,27,2,7,27
gh1five,15,1,5,15
thzrmh2lpncngjrqrkmthlndl2six3,2263,2,3,23
vrrhfour55,455,4,5,45
665qzpzlhfvrbsgblcvgzbqqkxbdtzctwonerx,66521,6,1,61
five44,544,5,4,54
kpvqnxnlfouronerp5417j,415417,4,7,47
4vxppbsfive235gqchjfhjsdgq,45235,4,5,45
sixnine2lk8npzdbgcxvrd,6928,6,8,68
3six6eightseventwo71pff,36687271,3,1,31
zbr1srxljjseven5ckjfour,1754,1,4,14
one71z3threenvmtcd,17133,1,3,13
six9zdchbfsdtbs,69,6,9,69
2qhqnrcmrninedqfivejseven8,29578,2,8,28
zrhctxclslhlj24jhhseveneight1,24781,2,1,21
knkvthzrbtxbbnnpsfbq1ninefivesix,1956,1,6,16
vhr28rlrtpjbnn7,287,2,7,27
xcsjqrptg7one,71,7,1,71
gzdjq2fourpqmzjs5sixtc,2456,2,6,26
threedzbjqd3568,33568,3,8,38
threesixgcjx3onefourdskrfhldjhm,36314,3,4,34
sixphnfkdtfxnvphxh3,63,6,3,63
rxldfbssevenfivemxtdbnvgpq6xxmbkdkxkjmth,756,7,6,76
five7five3four2qkrfmt,575342,5,2,52
4fivefour,454,4,4,44
fivenine35tzhpqfkq31,593531,5,1,51
9two2fourtwo8nlgzgbbp8,9224288,9,8,98
1threeoneqglrlnmcblpfhgcfhggm,131,1,1,11
7onerknmhpmonejzfqjng,711,7,1,71
nine81twoshgxqt,9812,9,2,92
28dqfptxseven37jtqrklrqc,28737,2,7,27
41two3,4123,4,3,43
7gp,7,7,7,77
sixdzjfsv2sixeighteight,62688,6,8,68
9three6,936,9,6,96
3fiveseven83tvtxf,35783,3,3,33
ndtwone562kzfhdrhgcjv4two,2156242,2,2,22
jzvtjvnineeight42keightclbtddmdffsdttc,98428,9,8,98
eight41mggmrzlkhsevenfoursix4two,84174642,8,2,82
rkllqvfjz13sixthreetdztlhlcldoneightj,136318,1,8,18
7three4fbccblfvninelhvlthgh,7349,7,9,79
btwone96two1onexconeonefour,2196211114,2,4,24
jcvxrvkdsb6five,65,6,5,65
578947five,5789475,5,5,55
1819p,1819,1,9,19
lgvxmnjkgmlkhkzrone6gnbgkxrlpspj2six,1626,1,6,16
ntzsdxn8,8,8,8,88
mplcrhcz8,8,8,8,88
czggpkxcfthreefourjpcxnine4pvfqxcvh38,349438,3,8,38
9dsfhtnrjv16,916,9,6,96
2ceighteight4ptzneight,28848,2,8,28
2two8jvsgrtrht7lhxkdztqdhvcsdm,2287,2,7,27
619six,6196,6,6,66
cqmqkhpxjtwofm9one1one48,2911148,2,8,28
2nqbksgxxfoureightfiveeightbbvg,24858,2,8,28
five5nineskphfdgxbp67,55967,5,7,57
gsevenqgcsk9ninehlccsxn,799,7,9,79
pnqcdjknth94three4sevenninefivegl,9434795,9,5,95
eight9mnsb6,896,8,6,86
fzsfcbbvvqnksj85fbfour2cn,8542,8,2,82
1kjzphbpp3spnbzhzeighthdnrdq,138,1,8,18
4nsglzjbk1,41,4,1,41
threetwoninethree2ninehm,329329,3,9,39
35oneljcsixlmdxpxk1,35161,3,1,31
jsix2,62,6,2,62
tgkfk8ninestnk2eightoneeightwotcs,8928182,8,2,82
chhflbq1xznbmj4oneightkc,1418,1,8,18
3eighteightfivenine,38859,3,9,39
six592bzj,6592,6,2,62
xnqnxkpseventhreettv8jkds,738,7,8,78
honeighttpqxdbhsevengvzfourd4s5,187445,1,5,15
sixeight8,688,6,8,68
pcflsgrvslxgmtqm6oneeight69zhlpddq,61869,6,9,69
nqgeightthreelzcppk2vzdjrjqqx41,83241,8,1,81
dqdcmtzbqeightfoureightthree7four3,8483743,8,3,83
ninesixhxrncgtwofivetwo5eightrvq,9625258,9,8,98
kzxgsfive644lthreefive,564435,5,5,55
nine2one14four7,9211447,9,7,97
59gjc8fivetvjcjcq,5985,5,5,55
lczn92c,92,9,2,92
3seven9tprznnsmznineqbpchxlnbqkssgqx1,37991,3,1,31
3m22nine7,32297,3,7,37
3mhzbqtscqrkjzjqtklxdn1,31,3,1,31
61pnjkfournine5,61495,6,5,65
41one,411,4,1,41
99twonzsjsqk7fivedjlcgzjrfive,992755,9,5,95
twoninexngksevenfive7xxrxpvq,29757,2,7,27
1mfnggsgvqmplg5mrqmzsclpmeight,158,1,8,18
2ddgfivehxddfxbdfsseveneight,2578,2,8,28
4nine579three13,49579313,4,3,43
fiveonethree44one,513441,5,1,51
11four,114,1,4,14
cgqrbzdl6mnmvh6,66,6,6,66
qmzeightwosevenflbh72nine2,8277292,8,2,82
six59one9two1cvzslmdch4,65919214,6,4,64
fivesixtwo8,5628,5,8,58
sixxvczqbbvctgmsjnffmfourfbr56,6456,6,6,66
6seven5hndfourfcnone5,675415,6,5,65
qdnjmcxtfgpk6eight,68,6,8,68
three24two7threetwoprztmh,3242732,3,2,32
foursevencfzcdzksevengh6nsnine3,477693,4,3,43
sixseven4lmqshqzmk,674,6,4,64
xhrjx9eight,98,9,8,98
twodmcxbsn924,2924,2,4,24
2zmcjlhqj4sevensjlnjjx4,2474,2,4,24
pctwolxqvjsjdlfx8eighteightsevenhq,28887,2,7,27
sgzzd5five87threershbhmqlbm9eightwoq,55873982,5,2,52
tlzmzt6jg7fiveeightgc,6758,6,8,68
svlthlbrfive2fourdbfp9trvbjthvvthreetwo,524932,5,2,52
nlqnmffxlsblnncqgcgsnkt7fjhfksvfxeight,78,7,8,78
hljgks3hfour5lzzpzpjpgdhzflrnqpfzjsfc,345,3,5,35
9eightfive,985,9,5,95
eightsb215qkphjjdrlg3,82153,8,3,83
four7three,473,4,3,43
nine2eightrqh21,92821,9,1,91
tnine8txbm121three,981213,9,3,93
two1h495skpvbzsixnine,2149569,2,9,29
73five61pzlscqn2nine,7356129,7,9,79
threeeight3ffnjgk2mprkn9ninebqlvkl,383299,3,9,39
58four,584,5,4,54
4pzb35twotldtcq363,4352363,4,3,43
jnzdhlzx4fvsjsffsxn45seventhree2,445732,4,2,42
nsfrqntjhpq4qstwotwoonehs,4221,4,1,41
fiveonethree5rnmlz,5135,5,5,55
seven18jjcdcg,718,7,8,78
threesevenqqbrkbpzeightninethreefive1three,37893513,3,3,33
eight98,898,8,8,88
eightonetzggcjvpml2twoxlznrn,8122,8,2,82
4dmndcrsc,4,4,4,44
9oneseventb,917,9,7,97
5pkf8zzmvfive6,5856,5,6,56
rdlnxcx3nineqjpldqtwodkctfnn,392,3,2,32
8mpmgzgshszbcnrpzcszltd,8,8,8,88
2jvkc3,23,2,3,23
rc6clvgbz6bbtlzeight5,6685,6,5,65
frnhbsgzpfeightqkt2ninethreetcnklsctc,8293,8,3,83
threefivevgzhh2,352,3,2,32
tjoneightone9three9dkbnh,181939,1,9,19
hv7hpx,7,7,7,77
7onetwozrl7fbxhqgrbtoneightpzv,712718,7,8,78
3mtdnphsvtrrfeight9sevenfivethreedjcdxg,389753,3,3,33
pqjcfjsix4tsxcthzbqzhklqncvb,64,6,4,64
fgrzvnnk3cfrxp6tsb1,361,3,1,31
czfdsjffqqrcgffx7seven,77,7,7,77
56jdtwo,562,5,2,52
sixxvjjmpcttwo7ninechbzv,6279,6,9,69
8qckktnslsvrmpctknine91,8991,8,1,81
4two9fivefshxvdfbdr,4295,4,5,45
7sixtwo4rjspztpx,7624,7,4,74
8onethreestjxv,813,8,3,83
3lvhvlnthreeonetwo323,3312323,3,3,33
hxjcbtrtcdgvg22ztn6xxnsdbffour,2264,2,4,24
twolzone34crrcpcdb4,21344,2,4,24
fourjhghcseven9gtmxrpbpxthreehkpfour5,479345,4,5,45
qdrxfdlqtf4342threemlpb4d,434234,4,4,44
nine6nfnrgd52jnqfourbzkgbxlvlmr,96524,9,4,94
sevensixonem5two4,761524,7,4,74
64one1nmxbmsq,6411,6,1,61
fiveftmrkpmjthreekvsfqjchvf9two,5392,5,2,52
ninepffbfjhjtg4grnzztqnfiveseven,9457,9,7,97
1gkvsgsrrxvdfdtsrlgfthreedsrprjft3,133,1,3,13
foursixsevenninepxllctr4khsfxfvnine,467949,4,9,49
onebfpbqmpmm6,16,1,6,16
cgkblkxtr2thqsixsixthree,2663,2,3,23
qqfkvsntgf687,687,6,7,67
fournine2twotlvqhlrtbmckqlljhssevenghhttkvf2,492272,4,2,42
ninenrvhhleightkxbzcmx2sevenvzsncp,9827,9,7,97
eight766sixoneseven,8766617,8,7,87
8eight61gsxklbp,8861,8,1,81
2ptzkzxsnsix9one,2691,2,1,21
six9vfourseven5brmclpeight,694758,6,8,68
821,821,8,1,81
one6hcsxp5njsthreesevenfive,165375,1,5,15
pcf2,2,2,2,22
eightgxsjc456,8456,8,6,86
threeseven57htjtqxbbdh,3757,3,7,37
6twomsbq,62,6,2,62
gzknkt1twopccfh,12,1,2,12
7vpzmnt,7,7,7,77
8fiveqfzgbnxgnh,85,8,5,85
onepvtddfzn2three,123,1,3,13
5ninesix85,59685,5,5,55
onejkgppztbmrbfqqrjzp24one,1241,1,1,11
k3six817dvvjgqlnkd,36817,3,7,37
zzvkseven9sixqxr4,7964,7,4,74
lpgdnglg3threemtltwo,332,3,2,32
three9qfour8rxlzjllnskeight2t,394882,3,2,32
sfxgmjzqs2cbqtwo5,225,2,5,25
one36,136,1,6,16
2tdknkgfhpj1nine9rtsjrjdlsix,21996,2,6,26
59jvsoneninethree,59193,5,3,53
fzjvgpsqrsninenlpxzbone6,916,9,6,96
fourkllsixbfive6fourone4,4656414,4,4,44
seven52zchsttccn3three7,752337,7,7,77
6ncvnflrdqbfourx64nine,64649,6,9,69
2vrhdchccppdseven4qkdghrjrxbdlfplc6,2746,2,6,26
5cbdfvxxtwoone38dmjngzqlf,52138,5,8,58
fsqgt6jqdqdj7cfdzrfd,67,6,7,67
9zqfiveznnmghtrtwozqbeight,9528,9,8,98
twoninexmxnpbvtkn1tjzdsxjvbd,291,2,1,21
6fournine,649,6,9,69
15twotwo35kbbpcxbsmb9five,15223595,1,5,15
1two29dppbcqkxgq,1229,1,9,19
six7sixpqqmdjlcgzrrnvkqfqmllqlbmfnvlnzjcs8,6768,6,8,68
jhtgltv2qzhnkm2three8nine,22389,2,9,29
mrttwonetjrt2eightoneqqgvllgpqqbpd,21281,2,1,21
hhtnb72,72,7,2,72
sdzhtjmnkdtpfsfnsnk7rtwo,72,7,2,72
3sixsrqsjsts643five,366435,3,5,35
338twomnqtwo4cl2,3382242,3,2,32
hgggrn2kvgkvrhngxx2xzmqsdpzbsxfqhg,22,2,2,22
hctwonefivenine4tnsixsfxlvppm17fvq,21594617,2,7,27
six3blppkhpjtr,63,6,3,63
trrxmdnhzsix47,647,6,7,67
5vsrhlvqpttwojczmeight,528,5,8,58
rzgrzbkk87nine,879,8,9,89
trgfsq1ninefour,194,1,4,14
lxbvlbpjz4eightsix,486,4,6,46
6zmmvchcgjqsrthkgc92,692,6,2,62
9thfthreemxlbt,93,9,3,93
eightpkhgpcnc8eightfive1hdtcjjdcsevennpz,888517,8,7,87
fivepprkhhtg9cdfqhsqfivejsrxzvknndnvq,595,5,5,55
qfvjvgeight2vbpjnftcttwonegn,8221,8,1,81
twolnln7pnlsxthfjpfivenine,2759,2,9,29
hlseightwoone6qvcrsrttg1three7six,82161376,8,6,86
8xcsllfrlx6one7eight,86178,8,8,88
fiveshnmbngmrnineqjjlvdrfnsmpdnine4c,5994,5,4,54
three2rcfcrgmrvsjzcflqkb6487four,3264874,3,4,34
threelnbxcrhglnine534,39534,3,4,34
5flztcjjeight7sevenfb,5877,5,7,57
qgbplxgtdkrqqsvjntwothreens48eight,23488,2,8,28
five34rbbxpnkftntrt,534,5,4,54
nmjtwonek4,214,2,4,24
cdnxnppnvthreexcsmbmcslh8ninefive1,38951,3,1,31
6lttndjpcchdpgkfmmf,6,6,6,66
oneeight88,1888,1,8,18
three4xctmtvvcp3sstxzfmgnine,3439,3,9,39
6fivefivevnpnpknljlfp6lone3,655613,6,3,63
one486twojknbmsqthree8,1486238,1,8,18
fkxfourfourlpslcbbtk29,4429,4,9,49
6seveneight19four,678194,6,4,64
fvcseven8hzlrgpmgfj136,78136,7,6,76
sixfour9tn1tfmzkdjxxj,6491,6,1,61
ffvmfqmsnineeight5,985,9,5,95
ninestmzctrthreesixqdbbvtkjfxpjpgzvpthree7zsfmsvsgxn,93637,9,7,97
rz2eight6655,286655,2,5,25
vhzqvbxr6eightninetwoeight66,6892866,6,6,66
2fiveeight7seven2,258772,2,2,22
5six6vkvdbjnhbdht5rqhkfour,56654,5,4,54
eightrntwocdchshssevenone2dxhmccpn,82712,8,2,82
three4gsgleightxvgjpvqshlfzntwo43,348243,3,3,33
9four5onebqlcmrrkvnine45,9451945,9,5,95
mtkkbxbfour5onemnxcglq,451,4,1,41
one18482sevenpkgxmfour,11848274,1,4,14
two3threexggpjbncmkvmd1,2331,2,1,21
oneseven9,179,1,9,19
679b,679,6,9,69
7vc9threenine3,79393,7,3,73
one35x,135,1,5,15
4eightthree9,4839,4,9,49
1hclxskfgjfhvjtgqsztp,1,1,1,11
eight38d84fm,83884,8,4,84
fiveone6five1five,516515,5,5,55
qjpptvfsrs614fourssdrxtpqfz7,61447,6,7,67
9qnrkp,9,9,9,99
six4one1zxhllkcd,6411,6,1,61
six1fourtwormz7vxfbhmg,61427,6,7,67
one3jxcjzz9,139,1,9,19
vzmtgdhpjneight83fivepcd,8835,8,5,85
onexqhvqpvmncljmssix4twoseven,16427,1,7,17
threeninenine2hg,3992,3,2,32
bvjvgtdhjstsevengtbnqf4seven8two,74782,7,2,72
twooneone5lrjpptxzd,2115,2,5,25
hzlb1,1,1,1,11
nhrbfltwosix22rdjthctone,26221,2,1,21
seven7eightthreepgj,7783,7,3,73
fourfive45,4545,4,5,45
nztwohnx3nine,239,2,9,29
fourhfxgmkcgbppdjkqpx2ninezdkbncsevengbdxb,4297,4,7,47
sbzdcpxnine3nine,939,9,9,99
8grdrone78,8178,8,8,88
1eightjldlllrxl2,182,1,2,12
588onethreesixlpdkxfc,588136,5,6,56
vvvjrnzbfxgzxqlxx6vcqkkftxkdttnhpzrvtwo,62,6,2,62
3llpjrhrone5ninemdqjnpllprkphk,3159,3,9,39
44pmxlrhsdsvsfxtg6,446,4,6,46
nine841jvpl,9841,9,1,91
eightbpsqrkzhqbhjlrxmzsixvvmgtrseventwo7oneightjbx,8672718,8,8,88
znhjtgjk1three8,138,1,8,18
5xcsvvvzrqcxkqj346oneprztsfpdld6,534616,5,6,56
67six1four1kqj,676141,6,1,61
qvqlmqtzcj5,5,5,5,55
ninejrrhddqfivenine7psghccdhvfive,95975,9,5,95
pznvtxdklpvqbsevenfiveninehzjfvrdxz8,7598,7,8,78
eight46xpfdcqbmprchftkpfive,8465,8,5,85
bkdvhbhlmn1,1,1,1,11
99sixv,996,9,6,96
gdoneight26pzghbjfeightttfbvhltwo8,1826828,1,8,18
three5nhd,35,3,5,35
three5nine,359,3,9,39
four9csdvvfdbkseven26peight,497268,4,8,48
sevennszdbkkfdndjtzzpjmtqbxlkv43vxlnnrn,743,7,3,73
4fourpxzkmfksix39,44639,4,9,49
9hz8crczlbbhkrsjblzd1q9jsbf,9819,9,9,99
443twofour88one,44324881,4,1,41
2tpmlxltgsix,26,2,6,26
83835six,838356,8,6,86
8twojvsgjtqvxgsevennjdvdbqccmgcldp,827,8,7,87
fivebpknnpxnjmpxntbhkjsp4fivefour,5454,5,4,54
hvxnseven6two64five2six,76264526,7,6,76
5twoonefive,5215,5,5,55
jzkd6hvcmfqsjztsixfivexlfrvn,665,6,5,65
xfbcskone12jvvbflfn,112,1,2,12
ninellrbqhshsxeight7two,9872,9,2,92
4nine79jdkfkgvcr1,49791,4,1,41
eight8twoltnpxckbqxnfbxtthree49,882349,8,9,89
ctkfveight8,88,8,8,88
nine671seventwotwonejkf,96717221,9,1,91
5threesix,536,5,6,56
4sixsixzfmtzlspfcseven,4667,4,7,47
4pqnrmqlscq1fkzxngndmgseven2,4172,4,2,42
27four7znrkvxhvt6,27476,2,6,26
lqkljjh79six7seven,79677,7,7,77
2tlb84sixfour,28464,2,4,24
onesevenseven5htsdxvfctkdgvqtwoeight3,1775283,1,3,13
66836qblqgdhnine,668369,6,9,69
75ntphbdbpgktwo,752,7,2,72
jheightwovtone8fourtcsbhhntkq3nine1nine,821843919,8,9,89
5gcnnbjcgqn7,57,5,7,57
1nnxkfdmxhsqqttsfsgtwo5three,1253,1,3,13
7sixtwoeight,7628,7,8,78
9lsjcmcvqlconezxvrrptxlxleightlvghvxjgfive,9185,9,5,95
one6xxf1bjjnkfeightwozv,16182,1,2,12
4rqxnflktwo,42,4,2,42
5three1,531,5,1,51
vxqmbgjnr6one,61,6,1,61
eightfour538,84538,8,8,88
gvjt1onetsevenonesixfive8,1171658,1,8,18
fourgtwopbjbcvgtwo3one,42231,4,1,41
68four4htvj8bk,68448,6,8,68
nmftgklbpj9onevbzzeightncszqgpl,918,9,8,98
154fnthzxccjxsztjzpvzcn4,1544,1,4,14
three6fivefoursixgtzfzbkhmnplfm,36546,3,6,36
63eightsixgdsdqqxzzsbnkt782,6386782,6,2,62
twovbntmfffivengfbkhzgm4,254,2,4,24
23sd6nnspq,236,2,6,26
nineeighttworhtvxdtxp8twoneh,982821,9,1,91
four3threeonehbfhttgn39sqpctngqmzkhttn,433139,4,9,49
rphtbkncs4nznsix,46,4,6,46
6three2sixsix9eightfour,63266984,6,4,64
